0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Цех №4,ЛЧ-35-11/600,Н-603Б,240668,Насос центробежный горизонтальный двухопорный,4,НПС-120/65-750-1в,Уплотнения,Эластомерное,Кольцо О-образное,Кольцо уплотнительное резиновое 202х5 ТУ 26-02-553-74/ИРП-1287 ТУ 38-005-1166-98,258777,50902952,Утвержден (имеет код SAP),ROH,2,ШТ,,17.07.2020,6820,,MARK,"Уплотнения (эластомерные уплотнения (O-ring), корпусные, разьемы подшипников и корпусов, кольца фиксирующие)",1,компл,,+,+,1 компл.,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-603Б,240668,Насос центробежный горизонтальный двухопорный,4,НПС-120/65-750-1в,Колесо рабочее,,,"Колесо рабочее левое 1 ступени, черт. № 10630.00.00 КБ УГМ, Сталь20, насос НПС 120/65-750 С",762043,51457027,Утвержден (имеет код SAP),ERSZ,1,ШТ,,17.07.2020,6820,,MARK,Рабочее колесо,1,шт,,ПС,ПС,1 шт. каждого типоразмера,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-603Б,240668,Насос центробежный горизонтальный двухопорный,4,НПС-120/65-750-1в,Уплотнения,Щелевое,Кольцо уплотнительное корпуса,"Кольцо уплотнительное корпуса 1 ступени, черт. № 4087.00.00 КБ УГМ, Сталь45, насос НПС 120/65-750 С",762035,51457349,Утвержден (имеет код SAP),ERSZ,7,ШТ,,17.07.2020,6820,,MARK,Щелевые уплотнения корпуса насоса,1,компл,,ПС,+,1 компл.,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-613C,133032,Насос центробежный консольный,36310,ТКА-63/125-Г,Уплотнения,Эластомерное,Кольцо О-образное,"Кольцо уплотнительное резиновое 195х4,6 ТУ 26-02-553-74/ИРП-1287 ТУ 38-005-1166-98",516045,50902947,Утвержден (имеет код SAP),ROH,2,ШТ,,06.10.2017,0,,MARK,"Уплотнения (эластомерные уплотнения (O-ring), корпусные, разьемы подшипников и корпусов, кольца фиксирующие)",1,компл,,+,+,1 компл.,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-613C,133032,Насос центробежный консольный,36310,ТКА-63/125-Г,Уплотнения,Щелевое,Кольцо уплотнительное рабочего колеса,"Кольцо уплотнительное рабочего колеса, черт. № 10720.00.02 КБ УГМ, 40Х, насос ТКА 63/125 С",763319,51479572,Утвержден (имеет код SAP),ERSZ,1,ШТ,,06.10.2017,0,,MARK,Щелевые уплотнения рабочих колес,1,компл,,ПС,+,1 компл.,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-628А,132989,Насос центробежный консольный,02100101,200NED-330-32,Колесо рабочее,,,"Колесо рабочее в сборе, черт. № V 908 406, поз. 230.00,503.10,503.20,904.01,904.02, иден. № 10-4V743558-LD308, насос 200-NED-330-32, SIGMA GROUP",768495,51472418,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2002,,,MARK,Рабочее колесо,1,шт,,ПС,ПС,1 шт. каждого типоразмера,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-630А,132995,Насос центробежный консольный,02100023,100NEA-305-16,Колесо рабочее,,,"Колесо рабочее в сборе, черт. № V0-3082, поз. 5,54,71, иден. № 10-4V803836, насос 100-NEA-305-16, SIGMA GROUP",768497,51472607,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2002,,,MARK,Рабочее колесо,1,шт,,ПС,ПС,1 шт. каждого типоразмера,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-630Б,132996,Насос центробежный консольный,02100022,100NEA-305-16,Колесо рабочее,,,"Колесо рабочее в сборе, черт. № V0-3082, поз. 5,54,71, иден. № 10-4V803836, насос 100-NEA-305-16, SIGMA GROUP",768497,51472607,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2002,,,MARK,Рабочее колесо,1,шт,,ПС,ПС,1 шт. каждого типоразмера,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-604Б,770193,Насос центробежный консольный,98101976,80-NET-265-16-OC-05-FE,Колесо рабочее,,,"Колесо рабочее в сборе, черт. № V0-3072, поз. 5,54,71, иден. № 10-4V722841-LD240, насос 80-NEA(NET)-265-16-OC-05-FE, SIGMA GROUP",768498,51472582,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.1999,,,MARK,Рабочее колесо,1,шт,,ПС,ПС,1 шт. каждого типоразмера,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-614Б,132962,Насос центробежный консольный,02100020,80-NEA-265-16-OC-05-FE,Колесо рабочее,,,"Колесо рабочее в сборе, черт. № V0-3072, поз. 5,54,71, иден. № 10-4V722841-LD240, насос 80-NEA(NET)-265-16-OC-05-FE, SIGMA GROUP",768498,51472582,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2002,,,MARK,Рабочее колесо,1,шт,,ПС,ПС,1 шт. каждого типоразмера,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-617Б,162007,Насос центробежный вертикальный,06100150,80CJAV-200-10/8-OC-FE,Колесо рабочее,,,"Колесо рабочее 1-ой ступени, черт. № V0-6245, поз. 230.1, иден. № 10-5V8-9840, насос 80-CJAV-200-10/8-OC-FE, SIGMA GROUP",768499,51472583,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2006,3038,,MARK,Рабочее колесо,1,шт,,ПС,ПС,1 шт. каждого типоразмера,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-635,132994,Насос центробежный вертикальный,02100027,80CJAV-200-10/8-OC-FE,Вал НКО,,,"Вал, черт. № V0-6245, поз. 211.1, иден. № 10-5V708385, насос 80-CJAV-200-10/8-OC-FE, SIGMA GROUP",768507,51472705,Утвержден (имеет код SAP),ERSZ,1,ШТ,SIGMA GROUP,31.12.2002,,,MARK,Вал,1,шт,,ПС,ПС,1 шт. каждого типоразмера,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-636,132968,Насос центробежный вертикальный,02100026,80CJAV-200-10/8-OC-FE,Колесо рабочее,,,"Колесо рабочее, черт. № V0-6245, поз. 230.2, иден. № 10-5V715011, насос 80-CJAV-200-10/8-OC-FE, SIGMA GROUP",768501,51472563,Утвержден (имеет код SAP),ERSZ,6,ШТ,SIGMA GROUP,31.12.2002,,,MARK,Рабочее колесо,1,шт,,ПС,ПС,1 шт. каждого типоразмера,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-635,132994,Насос центробежный вертикальный,02100027,80CJAV-200-10/8-OC-FE,Подшипники,Подшипники качения,Радиально-упорный шариковый подшипник,Подшипник SKF 7210 BECBP (аналог FAG 7210B.TVP.UA),672754,51242507,Утвержден (имеет код SAP),ERSZ,2,ШТ,SKF,31.12.2002,,Подшипник SKF 7210 BECBP,TYPES,Подшипники качения (типовые),1,компл,,+,+,10%,Неснижаемый остаток
Цех №4,ЛЧ-35-11/600,Н-604Б,770193,Насос центробежный консольный,98101976,80-NET-265-16-OC-05-FE,Подшипники,Подшипники качения,Радиально-упорный шариковый подшипник,Подшипник SKF 7412 BCBM (аналог FAG 7412-B-MP-UA),303749,50843325,Утвержден (имеет код SAP),ERSZ,2,ШТ,SKF,31.12.1999,,Подшипник SKF 7412 BCBM,TYPES,Подшипники качения (типовые),1,компл,,+,+,10%,Неснижаемый остаток
Цех №4,ЛЧ-35-11/600,Н-613В,257519,Насос центробежный консольный,28536,НК 65/125-В 1аС БО У3,Вал НКО,,,"Вал, черт. № 3994.00.00 КБ УГМ КИНЕФ, 40Х, насос НК 65/125 С",771963,51485484,Утвержден (имеет код SAP),ERSZ,1,ШТ,,03.09.2020,86,,MARK,Вал,1,шт,,ПС,ПС,1 шт. каждого типоразмера,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-601А,240621,Насос центробежный горизонтальный двухопорный,16,НПС-120/65-750-1в,Кольцо,Стопорное,,"Полукольцо рабочего колеса, черт. № 4084.00.00 КБ УГМ, Сталь45, насос НПС 120/65-750 С",762052,51479301,Утвержден (имеет код SAP),ERSZ,2,ШТ,,26.06.2020,11195,,MARK,"Гильзы, грундбуксы, втулки распорные, кольца дистанционные, стопорные кольца",1,компл,,ПС,ПС,,
Цех №4,ЛЧ-35-11/600,Н-601А,240621,Насос центробежный горизонтальный двухопорный,16,НПС-120/65-750-1в,Уплотнения,Щелевое,Кольцо уплотнительное вала,"Втулка концевая короткая, черт. № 4093.00.00 КБ УГМ, 40Х, насос НПС 120/65-750 С",762040,51457266,Утвержден (имеет код SAP),ERSZ,1,ШТ,,26.06.2020,11195,,MARK,Щелевые уплотнения корпуса насоса,1,компл,,ПС,+,1 компл.,на 3 единицы однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-601А,240621,Насос центробежный горизонтальный двухопорный,16,НПС-120/65-750-1в,Подшипники,Подшипники скольжения,Вкладыш,"Втулка подшипника среднего, черт. № 4162.00.00 КБ УГМ, Сталь45, насос НПС 120/65-750 С",761251,51457411,Утвержден (имеет код SAP),ERSZ,1,ШТ,,26.06.2020,11195,,MARK,Подшипники скольжения,1,компл,ПС,ПС,ПС,1 компл.,на марку
